nyu_id,name
10643,Hansen for House
10644,Christensen for Treasurer
10645,"Gabe for Council, Bill Baker, Treasurer"
10646,DisabilityOver50
10647,"Philip Levine, Democrat, for Governor"
10648,Painter Minnesota
10649,"DONNA BEAULIEU FOR CRIMINAL APPEALS JUDGE. P.O. BOX 357 SAGINAW , AL 35137"
10650,Jon Lee for School Board
10651,MOLLY NEUMAN FOR JUDGE 2018
10652,Sullivan for Colorado 
10653,"People for Sharon (D) 2414 C Street, Bellingham WA 98225"
10654,Amelia Taldo Williams Campaign
10655,The Committee to Elect Dennis Potvin
10656,The National Immigration Forum
10657,BTSQ
10658,Equality Navajo 
10659,Garnet Lewis for State Senate
10660,Dontchaknow
10661,Paid for by Allan Grubb for District Attorney 2018
10662,The Georgia Transportation Alliance 
10663,Abdul El-Sayed for Michigan
10664,Rebecca M. Benally for San Juan County  Commissioner 
10665,Miner for NY
10666,AFSCME Council 31
10667,Children's Hospital of Wisconsin.
10668,"Friends of Sidney Katz, Allen Katz, Treasurer"
10669,The Committee to Elect Jeremiah Ray
10670,"Missourians For Vic Allred, Tracy Zahnd Treasuer"
10671,Our Big Lake
10672,"Kansas Conservatives, A project of APV"
10673,Arkansans for Jobs and Justice 
10674,Bekesha 2018
10675,Equally American
10676,Caleb Frostman for State Senate
10677,Wilton Republican Town Committee
10678,Dwayne Moffett for County Commissioner
10679,Stivers for Congress
10680,The Centennial Institute
10681,Committee to Elect Camaron Stevenson
10682,Joe Morelle for Congress
10683,Office of Congresswoman Nydia M. Velázquez
10684,"Friends of Jeff Shawan, Christy Shawan, Treasurer"
10685,the UFT
10686,Re:store Justice
10687,Nevadans for Affordable Clean Energy Choices
10688,Sullivan for City Council 2018
10689,"The Committee To Elect Matthew Crowell, Sarah Crowell, Treasurer"
10690,Friends of Dustin
10691,Let America Vote
10692,The Committee to Elect Nichols for Laramie
10693,The Coalition to Protect Patient Safety
10694,"With Honor Fund, Inc."
10695,"Niki Solis for Judge, Maria Evangelista for Judge, & Phoenix Streets for Judge."
10696,180 Messaging
10697,the City of New York.
10698,DAAWC
10699,CMTE Calandra Vargas
10700,Jared Henderson for Governor
10701,Friends of Phyllis Johnson
10702,SusanAnn for Congress
10703,CBWPA
10704,Facts and Logic about the Middle East (FLAME)
10705,Republican Party of Virginia
10706,Bobby Warren
10707,Lupe Valdez for Governor
10708,Democratic Party of Wisconsin
10709,Friends of Tom Cullerton
10710,"Friends of Nate Loewentheil, Guy Tawney, Treasurer."
10711,BlackPAC and not authorized by any candidate or candidate’s committee.
10712,The committee to elect Ray Garofalo
10713,OpsLens. 
10714,Elsberry & Thomason for ND House
10715,American Values Apparel
10716,Emmanuel G Morel
10717,Michael Molovinsky
10718,TradeVistas
10719,the Democratic Governors Association.
10720,"Committee to Elect Timur Edib, Raj Singh, Treasurer"
10721,Friends of Lori Chavez-DeRemer
10722,Turning Point USA
10723,"David Trone For Congress, Inc. "
10724,Donnelly for Supreme Court
10725," Michigan Chamber PAC III with regulated funds. Not authorized by any candidate committee. 600 S. Walnut, Lansing, MI 48933 "
10726,Election Day Strategies
10727,Congressman Salud Carbajal
10728,Diane Lewis for Utah House
10729,Erick Erickson
10730,Martha Roby for Congress
10731,Paid for by Clark for Perkasie
10732,Nasty Scientist
10733,Solar Rights Alliance
10734,68 Musical
10735,"uInterview, Inc."
10736,Martin Gubbels
10737,"Citizens for Eggleston, Cathie Eggleston treasurer"
10738,Fred Zieglar
10739,Friends of Shay White 2018 
10740,Russell Guerard for State House
10741,the committee: Chris Skyhawk for 5th District Supervisor FPPC #1401203.
10742,Citizens for Maldonado
10743,"Citizens for Jereme Leazier, Patti Leazier, Treasurer"
10744,Hancock-Wood Electric Cooperative 
10745,"Paid for by Essex County Republican Party Organization, Inc."
10746,Jo Ann Sabbagh For Congress
10747,A Patriotic Maga Mama 
10748,Conservation Voters for Idaho
10749,McConnell Senate Committee
10750,"Paid for by the Committee to Elect Lee Smith, Justine Cramer Treasurer"
10751,Jason B. Kyle
10752,Pol. Ad Texans for Greg Abbott
10753,"CTMT, David Desjardins, Treas.; HDCC, Jeffrey Greenfield, Treas.; HMC, Richard Baltimore, Treas."
10754,SD36 MNGOP
10755,This page is created and maintained by the Committee to elect Camille Coolidge-Shotwell for Circuit Court Judge.
10756,New York State SRCC
10757,Steve Fought
10758,Priscilla Taylor for Mayor of West Palm Beach.
10759,Josh Revak for House
10760,Ellyn4GA
10761,Common Sense Fusion
10762,"Greater Irvine Education Guide, A Committee Supporting C & D"
10763,National Solar Rebate
10764,Ryan Taylor for Ohio
10765,The committee to elect Randy Blankenship Erlanger Mayor 2018
10766,People for Alex Ramel
10767,Public Integrity Alliance
10768,"Friends of Steve Boe, Barbara 'Bobby' Gronemus Treasurer"
10769,The Committee to Elect Jim Taliaferro
10770,Friends to Elect Scott Hottenstein
10771,The Capitolist
10772,Welcome.us
10773,Friends for Greg Waring
10774,Bailey for Illinois.
10775,the Committee to Elect Trisha Zubert
10776,State Senator Hoon-Yung Hopgood
10777,"Paid for by The Friends of Dan O'Neill, Dan O'Neill, Treasurer"
10778,"Authority: Friends of Gilbert Bowling, Carmella Davis Watkins, Treasurer"
10779,Patrick Floyd
10780,"The Calvin Ball Team, Roger Barnes, Treasurer "
10781,Gilbert Montalvo
10782,"Helen Bennett for Commissioner, Bob Bennett, Treasurer"
10783,American Wind Energy Association
10784,Public News Service
10785,Amanda Renteria for Governor
10786,Committee to Elect Kennedy Prosecutor
10787,Paulding Putnam Electric Coop
10788,Strafford County Republican Committee
10789,Neil Harris
10790,Committee to Elect Chuck Warpehoski
10791,Phillips Theological Seminary
10792,Friends For Verelyn Gibbs Watson
10793,Preckwinkle for President
10794,Davis for Congress
10795,Tonya Schuitmaker for Michigan
10796,Times Union Jobs
10797,"James Lowman 4 Missouri. Cecil Wagers, Treasurer"
10798,Friends to Elect Larry Hoff
10799,"Authority: Citizens to Elect Seth Howard, James Appel, Treasurer."
10800,Boatner for Congress
10801,"By Authority:  Friends of Tony Bridges, Danny T. Flanagan, Jr., Treasurer"
10802,"The Campaign to Elect Melissa Minsk Donoho For Circuit Court judge, Group 38, Non-Partisan."
10803,Faith in Public Life
10804,Friends of Craig Wismer
10805,Battleraddle
10806,Friends of Mike Watson
10807,Senate Republican Majority
10808,Change4aFive
10809,Ostrander for Assembly
10810,Patrick Munro for Congress
10811,"Von Achen For Judge. Matthew Brown, Treasurer."
10812,Elect Adam Roversi Campaign Committee
10813,Mark Nagales for City Council 2018
10814,Professor Vernellia Randall
10815,Prairie rose committee
10816,Kevin Brooks for Mayor
10817,Jerry Demings For Orange County Mayor
10818,the Committee to Elect Curtis Michael Villar for Allegan County Prosecutor
10819,Andy Fertal
10820,"Authority: Friends of Jessica Haire, Kelly Rosenthal, Treasurer"
10821,"FORMICA, KERN, BERTINO"
10822,Brock Obama for President Committee
10823,Don Kendrick Mayor of La Verne
10824,James Kyriaco for Goleta City Council 2018. FPPC# 1401816
10825,Committee to Elect Haven Shoemaker
10826,Pechefsky for Congress
10827,The Chronicle Newspaper - Hilliary Media LLC
10828,"JOHN MORGAN FOR SHERIFF, RENEE MORGAN, TREASURER"
10829,Kansans for LaTurner
10830,"Students, Parents and Teachers Supporting Marshall Tuck for Superintendent of Public Instruction 2018, a project of EdVoice. Committee major funding by EdVoice. Not authorized by a candidate or a committee controlled by a candidate."
10831,Paid for by New River Valley Indivisible and not authorized by any candidate or candidate’s committee.
10832,Kaul for Attorney General
10833,"Friends of Lorraine Inouye, 215 Paukaa Dr, Hilo, Hi 96720"
10834,Catherine Price Campaign for Florida State Senate District 26.
10835,Gary DortyTech Dougherty
10836,Dina Titus for Congress
10837,Committee to Elect Patrick Johnson for Judge
10838,Friends of David Moon. Treasurer: Usman Ahmed.
10839,Lisa Bough Burkdoll for Cedar County Collector Pam Chism Treasurer
10840,I Love My Freedom
10841,Miami's Community Newspapers
10842,CAS PAC
10843,Sam Parker
10844,Jeff Pittman Campaign
10845,Kos Media LLC.
10846,U.S. Chamber of Commerce
10847,Committee to Elect Jake Porter 
10848,ChooseGod
10849,Friends of Kauanoe Batangan
10850,Friends of Judge Jim Caputo 2018
10851,Real Facts NC
10852,Doug for Colorado
10853,Todd Litton for Congress
10854,The Committee to Elect Will R. Barham
10855,LG&E and KU
10856,Funk for City Council 2018
10857,B Conservative 
10858,The Eaton Committee
10859,FRIENDS OF SCHUMER
10860,the ACLU
10861,Latham for Iowa Senate
10862,Friends of Joni Crane
10863,"Solorio for City Council 2020, ID# 1386814."
10864,Jose Peralta 
10865,Roy Zimmerman
10866,Brandon Saario for State Senate 2018
10867,"Newell for Circuit Court, Authority Amanda Newell Treasurer"
10868,Cote for Maine
10869,James Kuo
10870,Liberatore for Congress – 2018
10871,Josh Calloway for State Representative
10872,"Kay Ivey for Governor, Inc."
10873,"Friends of Jared Solomon, Emily Kiernan, Treasurer. Eden Durbin, Chair."
10874,Hunter Breckenridge
10875,Johnny Alexander
10876,Sharice for Congress
10877,Conservative Republicans of San Joaquin County
10878,Williams
10879,Patty Murray for Senate
10880," R. DAVID WALKER, DEMOCRAT, FOR COMMISSIONER OF AGRICULTURE"
10881,IP Progress
10882,Gilpin for Congress 2018.
10883,"Olysha Magruder for FL Senate, D8"
10884,"Joe Hannoush, Libertarian, for Florida State Representative District 25"
10885,Collins for SC House District 5
10886,Paid for by Daniel Valenzuela for Mayor
10887,Tom Loughman for NH
10888,"Jorge Luis Lopez, Esq."
10889,Chris Elliot for State Senate
10890,Attorney Brandon Sample
10891,"Learn Together, Live Together"
10892,Todd McCray Campaign
10893,MD Alam for House
10894,Modern Hero TV
10895,Roger Manno For Congress
10896,Cornelia Winn
10897,DC Sustainability Summit
10898,the Maricopa County Democratic Party
10899,"POLITICAL ADVERTISEMENT PAID FOR AND APPROVED BY SEAN MITCHELL, DEMOCRAT, FOR ST. LUCIE COUNTY COMMISSION, DISTRICT 2"
10900,PAID FOR BY NICK FREITAS FOR U.S. SENATE
10901,the Committee to Elect Greg Hasty
10902,Colion Noir
10903,"Becky for Johnson County Commission, Treasurer Tanya Keys"
10904,Sarasota County Democratic Party
10905,Friends of Marcy Toepel
10906,Laurie Galle for Manatee County Commissioner - District 4 R - South Bradenton
10907,Paid for by Pasco LGBTA Democratic Caucus 
10908,Empower Montgomery
10909,Citizens for Unes
10910,Keith Hanson for Council
10911,The Committee to Re-Elect Judge Paula Brown
10912,"Samson Kpadenou, Green for Florida House, District 87."
10913,the Marijuana Policy Project 
10914,Tennessee Republican Assembly
10915,by the Katie Jacobus for Brevard County Judge- Group 5 Campaign.
10916,San Diego County Democratic Party
10917,Darrell Weaver for State Senate 2018
10918,Paid 4 By the New Wentzvillian
10919,Amanda Douglas for Congress 2018
10920,"Angel PAC ""We crowdfund advertising"""
10921,Mariia Williams
10922,Marla Hines for Circuit Court Clerk-Morgan County
10923,Team Mike Smith for Sheriff
10924,"Bill Lipe for Assembly, 2018"
10925,"Committee to Elect Donna Anthony Associate Judge, Shirley Tupper, Treasurer."
10926,"Committee to Elect Danny Mackey, Steve Stone, Treasurer"
10927,Tenth Amendment Center
10928,The Years Project
10929,Iowans For Tax Relief PAC.
10930,We Are Missouri
10931,Kearney For Congress Committee
10932,Rixon for NC House 9
10933,CAMPAIGN TO ELECT JEREMY ARTHUR
10934,Citizens for Tobacco Rights
10935,Southwest Missouri Conservative Network
10936,Rotary International 
10937,Equality State Policy Center
10938,Humboldt Citizens for Clean Energy
10939,Public Service Proud
10940,Cliff Groh for State House
10941,"Citizens for Rauner, Inc."
10942,Frank For Indiana
10943,Susan Moran Palmer for Congress
10944,Giovanni Capriglione
10945,Volunteers for Nehlen
10946,Friends of Rockford Police K-9
10947,Patient's Rights Action Fund
10948,PubTalks
10949,Hughes for House.
10950,"Florida Grown, P.C."
10951,Omar Fateh House Committee
10952,Michael Yakubovich for State Rep
10953,Southern New Hampshire DSA
10954,McClintock for Congress
10955,Friends of Joshua Boschee
10956,the Vic Salvador campaign
10957,Stephanie Cummings
10958,Toryn Hambright For 53 2018
10959,Maxwell for Supervisor
10960,Campaign Fund of Mike Cassidy
10961,Sioux County Conservatives
10962,CINDY HYDE-SMITH FOR US SENATE 
10963,Tony Hass for Las Animas County Commissioner- District #3
10964,the Brady Campaign
10965,"Keith Stern for VT Governor, 188 Main St. N. Springfield,VT 05150, Fiscal Agent Ben Hight"
10966,Colorado Liberty PAC
10967,Food Bank of Central & Eastern North Carolina
10968,Portfolio Books
10969,Jim Shea for Maryland
10970,the Committee to Elect Rebecca Wininger
10971,"Eric Hiltpold, P.O. Box 772, Prince Frederick MD 20678"
10972,SEIU
10973,Democratic Socialists of America - Louisville
10974,Boone Electric Cooperative
10975,Real Justice PAC and not authorized by any candidate or candidate's committee.
10976,Barbara L'Italien for Congress
10977,State Senate Democratic Committee
11188,Picador USA
10978,"J. Keaty. The content in the Progressive Reality Check's page is accurate as far as I can tell from the many resources that I use to validate information. My opinions in these commentaries are mine alone and are not paid for by any candidate or political party. If you do not like what you see, you are welcome to leave my page and never return. Thanks"
10979,Friends of Billy Orgel
10980,Tisha Black for County Commission
10981,Better Way Missouri PAC
10982,the Office of Congressman Ted Budd
10983,Pat Withrow for Sheriff
10984,Friends of Dan Livingston
10985,Re-Elect Judge Ulloa 2018
10986,"Alfred Twu for Berkeley City Council 2018, FPPC 1400769"
10987,League of Conservation Voters
10988,Shrader for Wisconsin
10989,Friends of John Olszewski Jr.
10990,Pigeon Media USA
10991,Polly for Treasurer
10992,"Giangrande for Senate; Philip Liotta, Treasurer      "
10993,Eric Tomlinson for Oklahoma State Senate 2018
10994,Stabenow for U.S. Senate
10995,Friends of Jan Schneider
10996,All of the Above
10997,Laborers Local Union 42
10998,Hass for House
10999,Oregon AFSCME
11000,Craig O'Dear for U.S. Senate
11001,"Friends of Delgado Boren, C. Maahs-Knobbs Treasurer, P.O. Box 144, Moorestown, NJ 08057"
11002,Flow
11003,The Proud Path
11004,"McSally For Senate, Inc."
11005,PETE OLSON FOR CONGRESS
11006,The Northup Election Committee
11007,Friends for Sydney Batch
11008,Gun Owners of America
11009,Patriot Style
11010,Friends of Amy Blank
11011,SEIU Healthcare PA COPE
11012,Karen Kwasny for City Council
11013,Friends of Ken Webb for City Council 
11014,The Republican Majority Fund
11015,"Paid by Sasha Dadan, Republican, for State Representative, District 83."
11016,"Go Vote Local, a non-profit crowdfunded organization, 447 Forest Ave. Suite 1, Plymouth, MI 48170"
11017,Committee to Elect Enoch
11018,Washington Environmental Council
11019,"Jennifer Webb, Democrat, for State Representative, District 69."
11020,Bernard Douthit For State Treasurer
11021,The LIBRE Initiative
11022,Louie Luchini for Senate
11023,Illinois Family Action
11024,For Our Future Action Fund.
